Name,Value
 eye_lmk_Y_33_skew,0.008102755544080003
 AU10_r_std,0.008119236743504935
 eye_lmk_Y_51_skew,0.008127078351147638
 p_12_q75,0.008154955040449564
 eye_lmk_Z_18_min,0.0081793583352504
 eye_lmk_Y_4_kurtosis,0.008232057154805157
 eye_lmk_Y_1_kurtosis,0.008242620407804697
 eye_lmk_Y_3_kurtosis,0.008263784998804145
 Y_22_skew,0.008263785336809689
 eye_lmk_Y_53_skew,0.008295622894747763
 eye_lmk_y_40_kurtosis,0.008302715394329625
 eye_lmk_y_43_iqr,0.008312532927428276
 eye_lmk_Y_2_kurtosis,0.008341808087134535
 Z_11_min,0.0084420071841865
 eye_lmk_Y_53_iqr,0.008516614252470541
 y_20_kurtosis,0.008517954613872806
 y_21_std,0.008521585917547928
 y_21_var,0.008521586609648999
 p_scale_std,0.008525086025076149
 eye_lmk_Y_50_skew,0.008572537700432228
 eye_lmk_Y_30_skew,0.008642126997287475
 eye_lmk_Z_2_min,0.008653105332574112
 eye_lmk_Y_55_iqr,0.008670737366038107
 Z_54_min,0.008682585639004993
 eye_lmk_Y_54_skew,0.008701118443600817
 eye_lmk_Z_0_min,0.00870846242675046
 eye_lmk_Y_34_skew,0.008708519424432546
 eye_lmk_y_44_iqr,0.00871861877687556
 eye_lmk_Y_52_iqr,0.008744164136706077
 y_23_std,0.008745600656779564
 y_23_var,0.008749316811440706
 Z_6_min,0.00878275386151893
 eye_lmk_Y_24_kurtosis,0.008790282418301803
 eye_lmk_Y_44_iqr,0.008818733207768
 eye_lmk_y_45_skew,0.008831420740173209
 eye_lmk_Z_10_min,0.008850120136168692
 eye_lmk_y_6_kurtosis,0.008857687716910184
 AU10_r_range,0.008884391620692817
 eye_lmk_Y_29_skew,0.008925554017446739
 eye_lmk_Y_48_iqr,0.0089550713527166
 p_10_range,0.008965220643309499
 eye_lmk_Y_26_iqr,0.008978026661251122
 eye_lmk_y_28_iqr,0.009046440994018065
 eye_lmk_Z_19_min,0.00906261510036071
 eye_lmk_y_54_iqr,0.00908476945851129
 eye_lmk_Z_1_min,0.0090856495955244
 Z_26_min,0.009089509084230443
 eye_lmk_y_0_kurtosis,0.009089570519019341
 eye_lmk_Y_32_iqr,0.009103910780904858
 y_45_skew,0.009104959479234365
 p_23_range,0.009135804645841034
 p_15_std,0.009143542640757788
 eye_lmk_y_44_skew,0.009143543005920298
 p_15_var,0.009143546292383238
 y_22_var,0.009143548848521504
 y_22_std,0.009147414926742068
 y_20_var,0.009166769409326902
 y_20_std,0.00917064425005162
 eye_lmk_y_43_kurtosis,0.009178398317806034
 Z_64_min,0.00919384883981809
 y_42_iqr,0.009196801494125191
 y_46_skew,0.009248452751010135
 eye_lmk_y_33_kurtosis,0.00926800047936024
 eye_lmk_y_45_kurtosis,0.009279744662935794
 eye_lmk_y_14_kurtosis,0.009334726127870271
 Y_37_kurtosis,0.009338665375635073
 eye_lmk_y_7_kurtosis,0.009354435343582738
 Y_39_kurtosis,0.009370229065038725
 eye_lmk_y_55_iqr,0.009377154876189812
 eye_lmk_Y_28_skew,0.009378131306320595
 p_19_median,0.009389995816821602
 Y_58_kurtosis,0.00939396182888088
 eye_lmk_Y_35_skew,0.009405846441705428
 y_25_var,0.009409815064383304
 eye_lmk_y_47_iqr,0.009412885448777978
 y_25_std,0.00941378107354647
 eye_lmk_Y_55_skew,0.009441586411613589
 Z_9_min,0.009465421820198654
 Z_2_min,0.009477391549667378
 eye_lmk_Y_48_skew,0.00954552250889558
 eye_lmk_Y_6_iqr,0.009564267331052013
 eye_lmk_Y_25_kurtosis,0.00958173571032877
 Z_12_min,0.009626102023468284
 eye_lmk_Y_25_iqr,0.009640364445116211
 eye_lmk_y_32_iqr,0.009673759416993276
 eye_lmk_Y_29_iqr,0.009690344859672654
 eye_lmk_Y_1_iqr,0.009718695619930877
 eye_lmk_y_37_iqr,0.009718702255280728
 eye_lmk_Y_49_skew,0.00976055020709869
 Z_59_min,0.009826241294370715
 eye_lmk_Z_9_min,0.00987582290345699
 eye_lmk_Y_22_iqr,0.009899974386567591
 eye_lmk_y_51_iqr,0.009904012328308854
 pose_Tz_min,0.009917305676359947
 Y_8_skew,0.009950667600626942
 p_10_q25,0.009975708737668882
 eye_lmk_Y_54_iqr,0.009999678934795538
